,Athlete_ID_x,Fight_Result,Wins_x,Losses_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Streak_Athlete_ID_x,Significant_Strikes_Ratio_x,Athlete_ID_y,Wins_y,Losses_y,Fighting_Category_y,Age_y,Streak_Athlete_ID_y,Takedowns_Ratio_y,Significant_Strikes_Ratio_y,Fight_Style_Matchup,Age_diff,Height_diff,Weight_diff,Reach_diff,Significant_Strikes_Ratio_diff,Takedowns_Ratio_diff,Streak_Athlete_ID_diff
4691,gabriel-gonzaga,1,17,11,0.0,Grappling,32.0,1,0.0,shawn-jordan,18,7,Striking,26.0,1,0.0,0.5098389982110912,Grappling vs Striking,6.0,2.0,-3.0,1.0,-0.5098389982110912,0.0,0
9026,matt-mitrione,1,9,5,0.0,Grappling,33.0,2,0.0,shawn-jordan,18,7,Striking,27.0,2,0.0,0.5098389982110912,Grappling vs Striking,6.0,3.0,-16.0,4.0,-0.5098389982110912,0.0,0
5849,jared-cannonier,0,17,8,0.06666666666666667,Striking,30.0,-1,0.5013525698827773,shawn-jordan,18,7,Striking,28.0,-1,0.0,0.5098389982110912,Striking vs Striking,2.0,-1.0,-81.0,2.5,-0.008486428328313922,0.06666666666666667,0
11653,ruslan-magomedov,1,14,1,1.0,Grappling,26.0,2,0.47883597883597884,shawn-jordan,18,7,Striking,28.0,1,0.0,0.5098389982110912,Grappling vs Striking,-2.0,3.0,-29.0,3.0,-0.031003019375112406,1.0,1
7138,joshua-culibao,1,11,4,0.0,Striking,26.0,1,0.4475,shayilan-nuerdanbieke,39,12,Grappling,26.0,1,0.15,0.45925925925925926,Striking vs Grappling,0.0,2.0,0.0,4.0,-0.011759259259259247,-0.15,0
12045,sean-soriano,0,14,8,0.0,Striking,29.0,-2,0.6164383561643836,shayilan-nuerdanbieke,39,12,Grappling,26.0,-1,0.15,0.45925925925925926,Striking vs Grappling,3.0,1.0,0.0,1.0,0.15717909690512433,-0.15,-1
3302,darrick-minner,0,26,14,0.7272727272727273,Grappling,30.0,-2,0.655,shayilan-nuerdanbieke,39,12,Grappling,27.0,-2,0.15,0.45925925925925926,Grappling vs Grappling,3.0,-1.0,0.0,0.5,0.19574074074074077,0.5772727272727273,0
9242,melquizael-costa,1,21,7,0.0,Striking,26.0,1,0.4603174603174603,shayilan-nuerdanbieke,39,12,Grappling,29.0,1,0.15,0.45925925925925926,Striking vs Grappling,-3.0,2.0,22.19999999999999,2.0,0.001058201058201036,-0.15,0
1386,bethe-correia,1,11,6,0.13636363636363635,Striking,28.0,3,0.4382838283828383,shayna-baszler,15,10,Striking,31.0,1,0.0,0.30662983425414364,Striking vs Striking,-3.0,-2.0,2.5,-3.0,0.13165399412869466,0.13636363636363635,2
662,amanda-nunes,1,23,5,0.15492957746478872,Striking,25.0,1,0.518341307814992,shayna-baszler,15,10,Striking,32.0,2,0.0,0.30662983425414364,Striking vs Striking,-7.0,1.0,-1.0,2.0,0.21171147356084835,0.15492957746478872,-1
663,amanda-nunes,1,23,5,0.15492957746478872,Striking,23.0,1,0.518341307814992,sheila-gaff,10,6,Striking,21.0,1,0.0,0.5,Striking vs Striking,2.0,3.0,0.0,7.0,0.01834130781499199,0.15492957746478872,0
11920,sara-mcmann,1,13,6,0.0,Grappling,30.0,1,0.4632768361581921,sheila-gaff,10,6,Striking,21.0,2,0.0,0.5,Grappling vs Striking,9.0,1.0,0.0,4.0,-0.036723163841807904,0.0,-1
4126,elias-theodorou,1,17,3,0.2826086956521739,Striking,24.0,1,0.4225721784776903,sheldon-westcott,10,3,Striking,27.0,1,0.375,0.4064516129032258,Striking vs Striking,-3.0,0.0,14.5,4.5,0.016120565574464507,-0.09239130434782611,0
4052,edgar-garcia,0,14,5,0.0,Grappling,30.0,-2,0.0,sheldon-westcott,10,3,Striking,29.0,-1,0.375,0.4064516129032258,Grappling vs Striking,1.0,-3.0,0.0,0.0,-0.4064516129032258,-0.375,-1
1044,antoni-hardonk,1,8,6,0.0,Grappling,28.0,1,0.0,sherman-pendergarst,8,3,Striking,36.0,1,0.0,0.36363636363636365,Grappling vs Striking,-8.0,3.0,2.0,0.0,-0.36363636363636365,0.0,0
7232,julio-arce,0,19,6,0.0,Striking,27.0,-1,0.36166134185303517,sheymon-moraes,11,4,Striking,25.0,-1,0.0,0.42247191011235957,Striking vs Striking,2.0,-1.0,14.0,-2.0,-0.060810568259324405,0.0,0
9030,matt-sayles,0,8,4,0.0,Striking,22.0,-1,0.4178794178794179,sheymon-moraes,11,4,Striking,25.0,-2,0.0,0.42247191011235957,Striking vs Striking,-3.0,-1.0,9.5,-3.5,-0.0045924922329416695,0.0,1
219,alberto-mina,1,13,1,0.20833333333333334,Striking,30.0,1,0.3898809523809524,shinsho-anzai,10,2,Striking,26.0,1,0.16,0.5824175824175825,Striking vs Striking,4.0,5.0,0.0,7.0,-0.19253663003663007,0.04833333333333334,0
11414,roger-zapata,0,4,3,0.0,Striking,27.0,-1,0.5185185185185185,shinsho-anzai,10,2,Striking,27.0,-1,0.16,0.5824175824175825,Striking vs Striking,0.0,4.0,0.0,3.5,-0.06389906389906397,-0.16,0
8281,luke-jumeau,0,13,5,0.0,Striking,27.0,-1,0.43672456575682383,shinsho-anzai,10,2,Striking,29.0,-2,0.16,0.5824175824175825,Striking vs Striking,-2.0,4.0,0.0,1.5,-0.14569301666075862,-0.16,1
5661,jake-matthews,1,20,7,0.29310344827586204,Striking,22.0,1,0.44679633867276886,shinsho-anzai,10,2,Striking,30.0,1,0.16,0.5824175824175825,Striking vs Striking,-8.0,4.5,9.0,2.5,-0.1356212437448136,0.13310344827586204,0
7161,juan-adams,0,5,3,0.6666666666666666,Grappling,26.0,-1,0.5571428571428572,shiyasutein-tafua,7,4,Striking,25.0,-1,0.0,0.5456790123456791,Grappling vs Striking,1.0,5.0,-20.0,6.0,0.011463844797178102,0.6666666666666666,0
1948,carlos-felipe,1,11,2,0.0,Striking,24.0,1,0.4552238805970149,shiyasutein-tafua,7,4,Striking,26.0,1,0.0,0.5456790123456791,Striking vs Striking,-2.0,0.0,-27.0,1.0,-0.09045513174866415,0.0,0
5894,jared-vanderaa,1,12,10,0.0,Striking,27.0,1,0.44680851063829785,shiyasutein-tafua,7,4,Striking,26.0,2,0.0,0.5456790123456791,Striking vs Striking,1.0,4.0,-27.0,6.0,-0.09887050170738121,0.0,-1
5137,harry-hunsucker,0,7,6,0.0,Grappling,31.0,-2,0.52,shiyasutein-tafua,7,4,Striking,27.0,-1,0.0,0.5456790123456791,Grappling vs Striking,4.0,2.0,-81.5,1.0,-0.025679012345679042,0.0,-1
1211,austen-lane,0,13,5,0.0,Striking,34.0,-1,0.503448275862069,shiyasutein-tafua,7,4,Striking,28.0,-2,0.0,0.5456790123456791,Striking vs Striking,6.0,6.0,-35.0,6.0,-0.04223073648361009,0.0,1
10374,parker-porter,0,14,9,0.21739130434782608,Striking,36.0,-2,0.5023041474654378,shiyasutein-tafua,7,4,Striking,28.0,-3,0.0,0.5456790123456791,Striking vs Striking,8.0,0.0,-18.0,1.0,-0.043374864880241226,0.21739130434782608,1
7421,karl-williams,1,10,2,0.18604651162790697,Striking,33.0,2,0.48905109489051096,shiyasutein-tafua,7,4,Striking,29.0,1,0.0,0.5456790123456791,Striking vs Striking,4.0,3.0,-43.0,5.0,-0.0566279174551681,0.18604651162790697,1
7268,jussier-formiga,0,23,8,0.24193548387096775,Grappling,25.0,-1,0.39599383667180277,shiyon-totsutoson,22,12,Striking,25.0,-1,0.23684210526315788,0.407244785949506,Grappling vs Striking,0.0,2.0,-10.0,1.0,-0.01125094927770326,0.0050933786078098675,0
3246,darrell-montague,0,13,5,0.0,Striking,23.0,-1,0.25806451612903225,shiyon-totsutoson,22,12,Striking,26.0,-2,0.23684210526315788,0.407244785949506,Striking vs Striking,-3.0,3.0,-10.5,1.0,-0.14918026982047378,-0.23684210526315788,1
6670,john-moraga,0,19,7,0.23333333333333334,Striking,28.0,-1,0.43517587939698493,shiyon-totsutoson,22,12,Striking,27.0,-3,0.23684210526315788,0.407244785949506,Striking vs Striking,1.0,3.0,-10.5,0.0,0.027931093447478905,-0.0035087719298245446,2
6635,john-lineker,1,31,9,0.5,Striking,24.0,4,0.4017501988862371,shiyon-totsutoson,22,12,Striking,29.0,1,0.23684210526315788,0.407244785949506,Striking vs Striking,-5.0,0.0,15.0,1.0,-0.005494587063268941,0.26315789473684215,3
8464,manny-gamburyan,0,18,11,0.0,Grappling,33.0,-1,0.0,shiyon-totsutoson,22,12,Striking,29.0,-1,0.23684210526315788,0.407244785949506,Grappling vs Striking,4.0,2.0,0.0,1.0,-0.407244785949506,-0.23684210526315788,0
4041,eddie-wineland,0,24,16,0.0,Striking,30.0,-1,0.0,shiyon-totsutoson,22,12,Striking,30.0,-2,0.23684210526315788,0.407244785949506,Striking vs Striking,0.0,4.5,-1.0,3.0,-0.407244785949506,-0.23684210526315788,1
10562,pedro-munhoz,0,20,10,0.14,Striking,31.0,-1,0.41926520531028094,shiyon-totsutoson,22,12,Striking,31.0,-3,0.23684210526315788,0.407244785949506,Striking vs Striking,0.0,3.0,-1.0,-1.5,0.012020419360774914,-0.09684210526315787,2
6315,jimmie-rivera,1,23,5,0.1724137931034483,Striking,26.0,1,0.40350877192982454,shiyon-totsutoson,22,12,Striking,31.0,1,0.23684210526315788,0.407244785949506,Striking vs Striking,-5.0,1.0,-0.5,2.5,-0.0037360140196814884,-0.0644283121597096,0
9282,merab-dvalishvili,1,19,4,0.06538461538461539,Striking,29.0,2,0.4226633581472291,shiyon-totsutoson,22,12,Striking,33.0,2,0.23684210526315788,0.407244785949506,Striking vs Striking,-4.0,3.0,-2.0,2.0,0.01541857219772308,-0.17145748987854248,0
3061,dan-miller,0,14,8,0.0,Grappling,29.0,-1,0.0,shiyotan-mein,30,12,Grappling,21.0,-1,0.5833333333333334,0.44642857142857145,Grappling vs Grappling,8.0,1.0,15.0,1.0,-0.44642857142857145,-0.5833333333333334,0
8937,matt-brown,1,26,19,0.3484848484848485,Striking,30.0,3,0.5544290288153682,shiyotan-mein,30,12,Grappling,21.0,1,0.5833333333333334,0.44642857142857145,Striking vs Grappling,9.0,0.0,1.0,2.0,0.1080004573867967,-0.23484848484848486,2
5241,hernani-perpetuo,0,17,5,0.0,Striking,27.0,-1,0.2907801418439716,shiyotan-mein,30,12,Grappling,22.0,-1,0.5833333333333334,0.44642857142857145,Striking vs Grappling,5.0,0.0,2.0,1.0,-0.15564842958459985,-0.5833333333333334,0
9601,mike-pyle,0,27,14,0.0,Grappling,36.0,-1,0.0,shiyotan-mein,30,12,Grappling,22.0,-2,0.5833333333333334,0.44642857142857145,Grappling vs Grappling,14.0,0.0,1.0,1.0,-0.44642857142857145,-0.5833333333333334,1
4177,emil-meek,1,9,5,0.3333333333333333,Striking,25.0,1,0.39425587467362927,shiyotan-mein,30,12,Grappling,24.0,1,0.5833333333333334,0.44642857142857145,Striking vs Grappling,1.0,-1.0,1.5,1.5,-0.05217269675494218,-0.25000000000000006,0
1280,belal-muhammad,1,24,3,0.13636363636363635,Striking,28.0,1,0.43697183098591547,shiyotan-mein,30,12,Grappling,25.0,2,0.5833333333333334,0.44642857142857145,Striking vs Grappling,3.0,-1.0,0.0,-1.0,-0.009456740442655986,-0.446969696969697,-1
4241,erick-silva,0,19,9,0.0,Grappling,31.0,-2,0.0,shiyotan-mein,30,12,Grappling,26.0,-1,0.5833333333333334,0.44642857142857145,Grappling vs Grappling,5.0,-1.0,1.5,1.0,-0.44642857142857145,-0.5833333333333334,-1
363,alex-morono,0,24,11,0.0,Striking,27.0,-1,0.4025695931477516,shiyotan-mein,30,12,Grappling,26.0,-2,0.5833333333333334,0.44642857142857145,Striking vs Grappling,1.0,-1.0,1.5,-1.0,-0.04385897828081986,-0.5833333333333334,1
9744,mohammed-usman,1,11,4,0.0,Striking,33.0,2,0.3660130718954248,shiyunia-tafua,6,3,Striking,26.0,1,0.0,0.4936708860759494,Striking vs Striking,7.0,-1.0,4.0,4.0,-0.12765781418052458,0.0,1
10375,parker-porter,0,14,9,0.21739130434782608,Striking,36.0,-1,0.5023041474654378,shiyunia-tafua,6,3,Striking,26.0,-1,0.0,0.4936708860759494,Striking vs Striking,10.0,-3.0,27.0,0.0,0.008633261389488445,0.21739130434782608,0
8589,marcos-rogerio-de-lima,1,22,10,0.0,Striking,38.0,3,0.5759577278731837,shiyunia-tafua,6,3,Striking,27.0,1,0.0,0.4936708860759494,Striking vs Striking,11.0,-2.0,20.0,0.0,0.08228684179723428,0.0,2
12029,sean-sharaf,0,4,1,0.125,Striking,31.0,-1,0.4491525423728814,shiyunia-tafua,6,3,Striking,28.0,-1,0.0,0.4936708860759494,Striking vs Striking,3.0,0.0,11.0,2.0,-0.04451834370306801,0.125,0
6622,john-lewis,1,0,0,0.0,Grappling,-26.0,1,0.0,shon-alvarez-1,0,0,Grappling,-26.0,1,0.0,0.0,Grappling vs Grappling,0.0,157.0,0.0,0.0,0.0,0.0,0
85,adrian-serrano,0,0,0,0.0,Grappling,34.0,-1,0.0,shonie-carter,66,14,Grappling,26.0,-1,0.0,0.0,Grappling vs Grappling,8.0,-69.0,-171.0,0.0,0.0,0.0,0
12259,shennon-gugerti-0,0,0,0,0.0,Grappling,-25.0,-1,0.0,shonie-carter,66,14,Grappling,26.0,-2,0.0,0.0,Grappling vs Grappling,-51.0,-69.0,-171.0,0.0,0.0,0.0,1
9054,matt-serra,1,17,7,0.0,Grappling,25.0,1,0.0,shonie-carter,66,14,Grappling,27.0,1,0.0,0.0,Grappling vs Grappling,-2.0,-3.0,-1.0,0.0,0.0,0.0,0
10407,pat-miletich,1,27,5,0.0,Grappling,33.0,1,0.0,shonie-carter,66,14,Grappling,27.0,2,0.0,0.0,Grappling vs Grappling,6.0,1.0,12.0,0.0,0.0,0.0,-1
8620,marcus-davis,1,22,9,0.0,Grappling,31.0,1,0.0,shonie-carter,66,14,Grappling,33.0,3,0.0,0.0,Grappling vs Grappling,-2.0,1.0,-15.0,70.0,0.0,0.0,-2
7962,kyung-ho-kang,1,19,11,0.0,Grappling,26.0,1,0.4769765421372719,shunichi-shimizu,28,9,Striking,27.0,1,0.0,0.3333333333333333,Grappling vs Striking,-1.0,4.0,1.0,7.0,0.1436432088039386,0.0,0
11593,roxanne-modafferi,0,25,21,0.03896103896103896,Striking,33.0,-1,0.3065626434144103,sijara-eubanks,8,7,Striking,31.0,-1,0.05263157894736842,0.4323111443530292,Striking vs Striking,2.0,3.0,-16.80000000000001,2.0,-0.1257485009386189,-0.013670539986329458,0
1188,aspen-ladd,1,9,3,0.058823529411764705,Striking,22.0,3,0.4700162074554295,sijara-eubanks,8,7,Striking,32.0,1,0.05263157894736842,0.4323111443530292,Striking vs Striking,-10.0,2.0,-4.800000000000011,-1.0,0.037705063102400294,0.006191950464396287,2
7640,ketlen-vieira,1,14,4,0.21052631578947367,Grappling,28.0,2,0.41162968630451413,sijara-eubanks,8,7,Striking,33.0,2,0.05263157894736842,0.4323111443530292,Grappling vs Striking,-5.0,4.0,-6.800000000000011,1.0,-0.020681458048515067,0.15789473684210525,0
7173,julia-avila,0,9,3,0.0,Striking,31.0,-1,0.4380664652567976,sijara-eubanks,8,7,Striking,33.0,-1,0.05263157894736842,0.4323111443530292,Striking vs Striking,-2.0,3.0,-7.300000000000011,1.0,0.005755320903768402,-0.05263157894736842,0
10367,pannie-kianzad,1,17,9,0.0,Striking,28.0,1,0.4924033149171271,sijara-eubanks,8,7,Striking,34.0,1,0.05263157894736842,0.4323111443530292,Striking vs Striking,-6.0,3.0,-7.300000000000011,1.0,0.06009217056409788,-0.05263157894736842,0
4142,elise-reed,0,8,4,0.0,Striking,27.0,-1,0.5322314049586777,sijara-eubanks,8,7,Striking,34.0,-1,0.05263157894736842,0.4323111443530292,Striking vs Striking,-7.0,-1.0,-27.80000000000001,-4.0,0.09992026060564851,-0.05263157894736842,0
9232,melissa-gatto,1,8,2,0.047619047619047616,Grappling,24.0,2,0.4978540772532189,sijara-eubanks,8,7,Striking,35.0,1,0.05263157894736842,0.4323111443530292,Grappling vs Striking,-11.0,1.0,-1.8000000000000114,2.0,0.0655429329001897,-0.005012531328320802,1
8135,loopy-godinez,1,12,5,0.22388059701492538,Striking,27.0,1,0.48187633262260127,silvana-juarez,7,5,Striking,34.0,1,0.0,0.3202614379084967,Striking vs Striking,-7.0,-2.0,-0.09999999999999432,-3.0,0.16161489471410456,0.22388059701492538,0
8094,liang-na,0,17,8,0.25,Grappling,24.0,-1,0.4233576642335766,silvana-juarez,7,5,Striking,35.0,-1,0.0,0.3202614379084967,Grappling vs Striking,-11.0,1.0,10.400000000000006,3.0,0.10309622632507992,0.25,0
7468,karolina-kowalkiewicz,1,16,9,0.045454545454545456,Striking,36.0,1,0.4333005571943625,silvana-juarez,7,5,Striking,35.0,1,0.0,0.3202614379084967,Striking vs Striking,1.0,-1.0,-0.09999999999999432,0.0,0.1130391192858658,0.045454545454545456,0
1377,besam-yousef,0,6,2,0.0,Striking,25.0,-1,0.5338345864661654,simeon-thoresen,17,4,Striking,26.0,-1,0.0,0.4364406779661017,Striking vs Striking,-1.0,-3.0,-3.0,0.0,0.09739390850006374,0.0,0
12156,seth-baczynski,1,18,11,0.0,Striking,28.0,1,0.31568228105906315,simeon-thoresen,17,4,Striking,26.0,1,0.0,0.4364406779661017,Striking vs Striking,2.0,1.0,-1.0,74.0,-0.12075839690703855,0.0,0
4317,eugene-jackson,0,1,5,0.0,Striking,28.0,-1,0.25,sinae-kikuta,0,0,Grappling,26.0,-1,0.0,0.0,Striking vs Grappling,2.0,68.0,185.0,0.0,0.25,0.0,0
3205,danny-martinez,0,18,7,0.0,Striking,28.0,-2,0.28913963328631875,sirwan-kakai,12,3,Striking,23.0,-1,0.0,0.41312741312741313,Striking vs Striking,5.0,-1.0,-11.0,-66.0,-0.12398777984109438,0.0,-1
4640,frankie-saenz,1,13,7,0.2978723404255319,Striking,32.0,3,0.4743709226467847,sirwan-kakai,12,3,Striking,23.0,1,0.0,0.41312741312741313,Striking vs Striking,9.0,0.0,0.0,0.0,0.061243509519371575,0.2978723404255319,2
10534,paulo-thiago,0,15,8,0.0,Grappling,29.0,-1,0.0,siyar-bahadurzada,24,8,Grappling,26.0,-1,0.0,0.0,Grappling vs Grappling,3.0,0.0,0.0,-0.5,0.0,0.0,0
3783,dong-hyun-kim,1,16,11,0.0,Grappling,22.0,6,0.0,siyar-bahadurzada,24,8,Grappling,27.0,1,0.0,0.0,Grappling vs Grappling,-5.0,0.0,-15.0,-2.0,0.0,0.0,5
6615,john-howard,1,23,12,0.0,Grappling,29.0,3,0.0,siyar-bahadurzada,24,8,Grappling,28.0,2,0.0,0.0,Grappling vs Grappling,1.0,-4.0,-1.0,-1.5,0.0,0.0,1
1606,brandon-thatch,0,11,5,0.0,Striking,28.0,-2,0.42805755395683454,siyar-bahadurzada,24,8,Grappling,30.0,-1,0.0,0.0,Striking vs Grappling,-2.0,3.0,-1.0,1.5,0.42805755395683454,0.0,-1
11315,rob-wilkinson,0,11,2,0.25,Striking,23.0,-1,0.5,siyar-bahadurzada,24,8,Grappling,31.0,-2,0.0,0.0,Striking vs Grappling,-8.0,4.0,15.0,7.5,0.5,0.25,1
8176,luan-chagas,0,15,2,0.125,Striking,23.0,-1,0.47073170731707314,siyar-bahadurzada,24,8,Grappling,32.0,-3,0.0,0.0,Striking vs Grappling,-9.0,1.0,-1.0,2.5,0.47073170731707314,0.125,2
2877,curtis-millender,1,17,5,0.5,Grappling,29.0,3,0.46219931271477666,siyar-bahadurzada,24,8,Grappling,33.0,1,0.0,0.0,Grappling vs Grappling,-4.0,3.0,-0.5,3.5,0.46219931271477666,0.5,2
5462,ismail-naurdiev,1,24,7,0.0,Grappling,22.0,2,0.5389473684210526,siyar-bahadurzada,24,8,Grappling,33.0,2,0.0,0.0,Grappling vs Grappling,-11.0,1.0,14.0,1.5,0.5389473684210526,0.0,0
11385,roberto-traven,1,4,1,0.0,Grappling,25.0,1,0.0,skott-beyker-0,0,0,Grappling,-29.0,1,0.0,0.0,Grappling vs Grappling,54.0,74.0,214.0,0.0,0.0,0.0,0
8739,mark-khominik-1,0,0,0,0.0,Grappling,-30.0,-1,0.0,skott-beyker-1,0,0,Grappling,-30.0,-1,0.0,0.0,Grappling vs Grappling,0.0,0.0,0.0,0.0,0.0,0.0,0
9213,maykl-chendler-0,1,0,0,0.0,Grappling,-29.0,1,0.0,skott-beyker-1,0,0,Grappling,-29.0,1,0.0,0.0,Grappling vs Grappling,0.0,0.0,0.0,0.0,0.0,0.0,0
3076,dan-severn,1,70,13,0.0,Grappling,35.0,1,0.0,skott-beyker-2,0,0,Grappling,-30.0,1,0.0,0.0,Grappling vs Grappling,65.0,0.0,0.0,0.0,0.0,0.0,0
8003,laverne-clark,1,0,0,0.0,Grappling,23.0,1,0.0,skott-beyker-4,0,0,Grappling,-26.0,1,0.0,0.0,Grappling vs Grappling,49.0,0.0,0.0,0.0,0.0,0.0,0
2925,damarkes-dzhonson-0,1,0,0,0.0,Grappling,-29.0,1,0.0,skott-ferrozzo-0,0,0,Grappling,-29.0,1,0.0,0.0,Grappling vs Grappling,0.0,0.0,0.0,0.0,0.0,0.0,0
4029,eddie-sanchez,0,10,3,0.0,Grappling,23.0,-2,0.0,soa-palelei,22,5,Grappling,28.0,-1,0.0,0.0,Grappling vs Grappling,-5.0,-2.0,-18.0,-81.0,0.0,0.0,-1
10391,pat-barry,0,8,7,0.0,Grappling,31.0,-2,0.0,soa-palelei,22,5,Grappling,33.0,-2,0.0,0.0,Grappling vs Grappling,-2.0,-5.0,-27.0,-7.0,0.0,0.0,0
10150,nikita-krylov,0,30,9,0.02,Striking,20.0,-1,0.557711950970378,soa-palelei,22,5,Grappling,33.0,-3,0.0,0.0,Striking vs Grappling,-13.0,-1.0,-51.0,-3.5,0.557711950970378,0.02,2
5885,jared-rosholt,1,14,3,0.0,Striking,25.0,2,0.4605809128630705,soa-palelei,22,5,Grappling,34.0,1,0.0,0.0,Striking vs Grappling,-9.0,-2.0,-19.0,-6.0,0.4605809128630705,0.0,1
11632,ruan-potts,0,8,4,0.0,Striking,34.0,-1,0.37777777777777777,soa-palelei,22,5,Grappling,34.0,-1,0.0,0.0,Striking vs Grappling,0.0,-2.0,-11.0,-6.0,0.37777777777777777,0.0,0
1093,antonio-silva,1,19,10,0.0,Striking,33.0,1,0.4558189655172414,soa-palelei,22,5,Grappling,35.0,1,0.0,0.0,Striking vs Grappling,-2.0,0.0,1.0,-1.0,0.4558189655172414,0.0,0
12263,sheymon-moraes,0,11,4,0.0,Striking,26.0,-2,0.42247191011235957,sodiq-yusuff,13,4,Striking,24.0,-1,0.0,0.49516129032258066,Striking vs Striking,2.0,-1.0,-21.0,1.0,-0.07268938021022109,0.0,-1
1151,arnold-allen,1,20,3,0.34782608695652173,Striking,26.0,6,0.41536369816451396,sodiq-yusuff,13,4,Striking,26.0,1,0.0,0.49516129032258066,Striking vs Striking,0.0,-1.0,-22.0,-1.0,-0.0797975921580667,0.34782608695652173,5
3734,don-shainis,0,12,5,0.0,Striking,29.0,-1,0.5047619047619047,sodiq-yusuff,13,4,Striking,27.0,-1,0.0,0.49516129032258066,Striking vs Striking,2.0,-3.0,-21.0,-4.0,0.009600614439324084,0.0,0
320,alex-caceres,0,21,15,0.47368421052631576,Striking,32.0,-1,0.49967105263157896,sodiq-yusuff,13,4,Striking,27.0,-2,0.0,0.49516129032258066,Striking vs Striking,5.0,1.0,-8.199999999999989,2.5,0.0045097623089983,0.47368421052631576,1
4083,edson-barboza,1,24,12,0.3181818181818182,Striking,37.0,1,0.4412195836997948,sodiq-yusuff,13,4,Striking,28.0,1,0.0,0.49516129032258066,Striking vs Striking,9.0,2.0,-21.5,4.0,-0.05394170662278586,0.3181818181818182,0
3632,diego-lopes,1,26,6,0.0,Grappling,29.0,2,0.535181236673774,sodiq-yusuff,13,4,Striking,29.0,2,0.0,0.49516129032258066,Grappling vs Striking,0.0,2.0,-22.0,1.5,0.04001994635119338,0.0,0
8222,luigi-fioravanti,1,13,5,0.0,Grappling,23.0,1,0.0,solomon-hutcherson,10,2,Striking,31.0,1,0.0,0.39285714285714285,Grappling vs Striking,-8.0,-3.0,-15.0,0.0,-0.39285714285714285,0.0,0
1478,bobby-nash,0,8,4,0.0,Striking,25.0,-3,0.37790697674418605,song-kenan,22,9,Striking,26.0,-1,0.0,0.46990291262135925,Striking vs Striking,-1.0,0.0,0.5,2.5,-0.0919959358771732,0.0,-2
5179,hector-aldana,0,4,2,1.0,Grappling,27.0,-1,0.3841059602649007,song-kenan,22,9,Striking,27.0,-2,0.0,0.46990291262135925,Grappling vs Striking,0.0,-1.0,0.0,1.0,-0.08579695235645857,1.0,1
364,alex-morono,1,24,11,0.0,Striking,27.0,1,0.4025695931477516,song-kenan,22,9,Striking,27.0,1,0.0,0.46990291262135925,Striking vs Striking,0.0,-1.0,0.5,0.5,-0.06733331947360766,0.0,0
9147,max-griffin,1,20,11,0.1836734693877551,Striking,35.0,2,0.489007724301842,song-kenan,22,9,Striking,30.0,2,0.0,0.46990291262135925,Striking vs Striking,5.0,-1.0,0.0,4.5,0.019104811680482725,0.1836734693877551,0
5307,ian-garry,1,15,1,0.0,Striking,25.0,2,0.5495238095238095,song-kenan,22,9,Striking,32.0,3,0.0,0.46990291262135925,Striking vs Striking,-7.0,3.0,1.0,3.0,0.07962089690245028,0.0,-1
11427,rolando-bedoya,0,14,4,0.0,Striking,25.0,-1,0.4924924924924925,song-kenan,22,9,Striking,32.0,-1,0.0,0.46990291262135925,Striking vs Striking,-7.0,-1.0,-6.400000000000006,2.5,0.022589579871133247,0.0,0
7688,kevin-jousset,1,10,3,0.6666666666666666,Grappling,29.0,2,0.4838709677419355,song-kenan,22,9,Striking,32.0,1,0.0,0.46990291262135925,Grappling vs Striking,-3.0,2.0,14.099999999999994,3.5,0.01396805512057625,0.6666666666666666,1
11230,ricky-glenn,0,22,9,0.08888888888888889,Striking,34.0,-1,0.4280542986425339,song-kenan,22,9,Striking,33.0,-1,0.0,0.46990291262135925,Striking vs Striking,1.0,0.0,1.0,-1.0,-0.04184861397882533,0.08888888888888889,0
9823,muslim-salikhov,1,21,5,0.0,Striking,39.0,2,0.4988179669030733,song-kenan,22,9,Striking,33.0,1,0.0,0.46990291262135925,Striking vs Striking,6.0,-1.0,0.5,-1.5,0.028915054281714037,0.0,1
17,aaron-riley,0,29,14,0.0,Grappling,22.0,-2,0.0,spencer-fisher,25,9,Grappling,28.0,-1,0.0,0.0,Grappling vs Grappling,-6.0,1.0,0.0,-68.0,0.0,0.0,-1
11869,sam-stout,0,21,12,0.0,Grappling,20.0,-1,0.0,spencer-fisher,25,9,Grappling,28.0,-2,0.0,0.0,Grappling vs Grappling,-8.0,2.0,-1.0,2.0,0.0,0.0,1
9074,matt-wiman,0,16,10,0.36363636363636365,Striking,20.0,-1,0.5008992805755396,spencer-fisher,25,9,Grappling,28.0,-3,0.0,0.0,Striking vs Grappling,-8.0,3.0,-0.5,0.0,0.5008992805755396,0.36363636363636365,2
3049,dan-lauzon,0,12,4,0.0,Grappling,16.0,-1,0.0,spencer-fisher,25,9,Grappling,28.0,-4,0.0,0.0,Grappling vs Grappling,-12.0,3.0,-1.0,-68.0,0.0,0.0,3
5238,hermes-franca,1,20,8,0.0,Grappling,30.0,2,0.0,spencer-fisher,25,9,Grappling,29.0,1,0.0,0.0,Grappling vs Grappling,1.0,-1.0,3.0,-68.0,0.0,0.0,1
